agno, mes, dia, valor
2007,09,06,1224.00000
2007,09,07,1114.00000
2007,09,08,1042.00000
2007,09,09,1168.00000
2007,09,10,1153.00000
2007,09,11,1083.00000
2007,09,12,1178.00000
2007,09,13,1119.00000
2007,09,14,1113.00000
2007,09,15,1135.00000
2007,09,16,1149.00000
2007,09,17,1110.00000
2007,09,18,1078.00000
2007,09,19,1102.00000
2007,09,20,1060.00000
2007,09,21,1067.00000
2007,09,22,1143.00000
2007,09,23,1069.00000
2007,09,24,1034.00000
2007,09,25,928.00000
2007,09,26,935.00000
2007,09,27,922.00000
2007,09,28,903.00000
2007,09,29,905.00000
2007,09,30,895.00000
2007,10,01,897.00000
2007,10,02,878.00000
2007,10,03,968.00000
2007,10,04,929.00000
2007,10,05,998.00000
2007,10,06,983.00000
2007,10,07,1058.00000
2007,10,08,1001.00000
2007,10,09,928.00000
2007,10,10,1035.00000
2007,10,11,968.00000
2007,10,12,964.00000
2007,10,13,1022.00000
2007,10,14,1007.00000
2007,10,15,944.00000
2007,10,16,878.00000
2007,10,17,863.00000
2007,10,18,926.00000
2007,10,19,942.00000
2007,10,20,988.00000
2007,10,21,1050.00000
2007,10,22,982.00000
2007,10,23,959.00000
2007,10,24,974.00000
2007,10,25,956.00000
2007,10,26,1024.00000
2007,10,27,1131.00000
2007,10,28,1151.00000
2007,10,29,1001.00000
2007,10,30,886.00000
2007,10,31,960.00000
2007,11,01,926.00000
2007,11,02,939.00000
2007,11,03,932.00000
2007,11,04,977.00000
2007,11,05,945.00000
2007,11,06,894.00000
2007,11,07,1020.00000
2007,11,08,998.00000
2007,11,09,964.00000
2007,11,10,868.00000
2007,11,11,874.00000
2007,11,12,804.00000
2007,11,13,720.00000
2007,11,14,764.00000
2007,11,15,786.00000
2007,11,16,759.00000
2007,11,17,768.00000
2007,11,18,755.00000
2007,11,19,701.00000
2007,11,20,643.00000
2007,11,21,722.00000
2007,11,22,771.00000
2007,11,23,804.00000
2007,11,24,785.00000
2007,11,25,704.00000
2007,11,26,639.00000
2007,11,27,601.00000
2007,11,28,704.00000
2007,11,29,754.00000
2007,11,30,731.00000
2007,12,01,692.00000
2007,12,02,667.00000
2007,12,03,622.00000
2007,12,04,547.00000
2007,12,05,520.00000
2007,12,06,607.00000
2007,12,07,594.00000
2007,12,08,683.00000
2007,12,09,778.00000
2007,12,10,653.00000
2007,12,11,577.00000
2007,12,12,618.00000
2007,12,13,593.00000
2007,12,14,526.00000
2007,12,15,470.00000
2007,12,16,458.00000
2007,12,17,432.00000
2007,12,18,414.00000
2007,12,19,426.00000
2007,12,20,460.00000
2007,12,21,428.00000
2007,12,22,399.00000
2007,12,23,393.00000
2007,12,24,481.00000
2007,12,25,425.00000
2007,12,26,402.00000
2007,12,27,399.00000
2007,12,28,402.00000
2007,12,29,400.00000
2007,12,30,385.00000
2007,12,31,379.00000
2008,01,01,381.00000
2008,01,02,373.00000
2008,01,03,351.00000
2008,01,04,354.00000
2008,01,05,384.00000
2008,01,06,378.00000
2008,01,07,382.00000
2008,01,08,384.00000
2008,01,09,401.00000
2008,01,10,420.00000
2008,01,11,404.00000
2008,01,12,419.00000
2008,01,13,410.00000
2008,01,14,419.00000
2008,01,15,414.00000
2008,01,16,403.00000
2008,01,17,390.00000
2008,01,18,389.00000
2008,01,19,382.00000
2008,01,20,372.00000
2008,01,21,370.00000
2008,01,22,370.00000
2008,01,23,367.00000
2008,01,24,363.00000
2008,01,25,365.00000
2008,01,26,346.00000
2008,01,27,353.00000
2008,01,28,384.00000
2008,01,29,378.00000
2008,01,30,385.00000
2008,01,31,370.00000
2008,02,01,378.00000
2008,02,02,381.00000
2008,02,03,377.00000
2008,02,04,315.00000
2008,02,05,247.00000
2008,02,06,246.00000
2008,02,07,242.00000
2008,02,08,234.00000
2008,02,09,226.00000
2008,02,10,235.00000
2008,02,11,229.00000
2008,02,12,227.00000
2008,02,13,220.00000
2008,02,14,209.00000
2008,02,15,203.00000
2008,02,16,208.00000
2008,02,17,209.00000
2008,02,18,198.00000
2008,02,19,191.00000
2008,02,20,192.00000
2008,02,21,187.00000
2008,02,22,190.00000
2008,02,23,189.00000
2008,02,24,188.00000
2008,02,25,200.00000
2008,02,26,239.00000
2008,02,27,239.00000
2008,02,28,247.00000
2008,02,29,240.00000
2008,03,01,241.00000
2008,03,02,243.00000
2008,03,03,242.00000
2008,03,04,249.00000
2008,03,05,241.00000
2008,03,06,245.00000
2008,03,07,249.00000
2008,03,08,244.00000
2008,03,09,241.00000
2008,03,10,247.00000
2008,03,11,245.00000
2008,03,12,237.00000
2008,03,13,225.00000
2008,03,14,233.00000
2008,03,15,219.00000
2008,03,16,218.00000
2008,03,17,215.00000
2008,03,18,223.00000
2008,03,19,218.00000
2008,03,20,223.00000
2008,03,21,226.00000
2008,03,22,225.00000
2008,03,23,226.00000
2008,03,24,215.00000
2008,03,25,226.00000
2008,03,26,223.00000
2008,03,27,224.00000
2008,03,28,220.00000
2008,03,29,215.00000
2008,03,30,214.00000
2008,03,31,213.00000
2008,04,01,222.00000
2008,04,02,219.00000
2008,04,03,219.00000
2008,04,04,219.00000
2008,04,05,212.00000
2008,04,06,207.00000
2008,04,07,201.00000
2008,04,08,200.00000
2008,04,09,201.00000
2008,04,10,194.00000
2008,04,11,194.00000
2008,04,12,192.00000
2008,04,13,185.00000
2008,04,14,186.00000
2008,04,15,191.00000
2008,04,16,196.00000
2008,04,17,198.00000
2008,04,18,202.00000
2008,04,19,199.00000
2008,04,20,202.00000
2008,04,21,207.00000
2008,04,22,208.00000
2008,04,23,208.00000
2008,04,24,210.00000
2008,04,25,209.00000
2008,04,26,206.00000
2008,04,27,209.00000
2008,04,28,212.00000
2008,04,29,209.00000
2008,04,30,203.00000
2008,05,01,200.00000
2008,05,02,194.00000
2008,05,03,200.00000
2008,05,04,199.00000
2008,05,05,203.00000
2008,05,06,203.00000
2008,05,07,206.00000
2008,05,08,204.00000
2008,05,09,216.00000
2008,05,10,218.00000
2008,05,11,214.00000
2008,05,12,213.00000
2008,05,13,210.00000
2008,05,14,214.00000
2008,05,15,228.00000
2008,05,16,242.00000
2008,05,17,238.00000
2008,05,18,278.00000
2008,05,19,543.00000
2008,05,20,3057.00000
2008,05,21,4958.00000
2008,05,22,4378.00000
2008,05,23,4109.00000
2008,05,24,3744.00000
2008,05,25,2342.00000
2008,05,26,1899.00000
2008,05,27,2534.00000
2008,05,28,2688.00000
2008,05,29,2078.00000
2008,05,30,1668.00000
2008,05,31,1524.00000
2008,06,01,1448.00000
2008,06,02,1369.00000
2008,06,03,1387.00000
2008,06,04,1748.00000
2008,06,05,2111.00000
2008,06,06,2176.00000
2008,06,07,1957.00000
2008,06,08,1948.00000
2008,06,09,1999.00000
2008,06,10,1908.00000
2008,06,11,1759.00000
2008,06,12,1776.00000
2008,06,13,1697.00000
2008,06,14,1582.00000
2008,06,15,1577.00000
2008,06,16,1402.00000
2008,06,17,1356.00000
2008,06,18,1316.00000
2008,06,19,1224.00000
2008,06,20,1151.00000
2008,06,21,1174.00000
2008,06,22,1149.00000
2008,06,23,1047.00000
2008,06,24,1088.00000
2008,06,25,1062.00000
2008,06,26,962.00000
2008,06,27,886.00000
2008,06,28,977.00000
2008,06,29,893.00000
2008,06,30,935.00000
2008,07,01,879.00000
2008,07,02,1045.00000
2008,07,03,967.00000
2008,07,04,940.00000
2008,07,05,1212.00000
2008,07,06,2032.00000
2008,07,07,2210.00000
2008,07,08,1975.00000
2008,07,09,1840.00000
2008,07,10,1722.00000
2008,07,11,1720.00000
2008,07,12,2016.00000
2008,07,13,2262.00000
2008,07,14,2195.00000
2008,07,15,2012.00000
2008,07,16,1986.00000
2008,07,17,2124.00000
2008,07,18,2442.00000
2008,07,19,2255.00000
2008,07,20,2126.00000
2008,07,21,1928.00000
2008,07,22,1923.00000
2008,07,23,1892.00000
2008,07,24,2068.00000
2008,07,25,1969.00000
2008,07,26,1918.00000
2008,07,27,1903.00000
2008,07,28,1732.00000
2008,07,29,1739.00000
2008,07,30,1727.00000
2008,07,31,1665.00000
2008,08,01,1870.00000
2008,08,02,1977.00000
2008,08,03,2567.00000
2008,08,04,2526.00000
2008,08,05,3597.00000
2008,08,06,2734.00000
2008,08,07,2368.00000
2008,08,08,2206.00000
2008,08,09,2029.00000
2008,08,10,2035.00000
2008,08,11,2127.00000
2008,08,12,2055.00000
2008,08,13,1935.00000
2008,08,14,1917.00000
2008,08,15,2197.00000
2008,08,16,3565.00000
2008,08,17,3361.00000
2008,08,18,2599.00000
2008,08,19,2368.00000
2008,08,20,2296.00000
2008,08,21,2291.00000
2008,08,22,2148.00000
2008,08,23,2074.00000
2008,08,24,1978.00000
2008,08,25,1939.00000
2008,08,26,2386.00000
2008,08,27,3710.00000
2008,08,28,3942.00000
2008,08,29,3652.00000
2008,08,30,3187.00000
2008,08,31,3236.00000
2008,09,01,3269.00000
2008,09,02,4906.00000
2008,09,03,5127.00000
2008,09,04,3973.00000
2008,09,05,3270.00000
2008,09,06,2906.00000
2008,09,07,2686.00000
2008,09,08,2490.00000
2008,09,09,2424.00000
2008,09,10,2343.00000
2008,09,11,2242.00000
2008,09,12,2171.00000
2008,09,13,2132.00000
2008,09,14,2030.00000
2008,09,15,1963.00000
2008,09,16,1950.00000
2008,09,17,1907.00000
2008,09,18,1865.00000
2008,09,19,1883.00000
2008,09,20,1803.00000
2008,09,21,1778.00000
2008,09,22,1766.00000
2008,09,23,1750.00000
2008,09,24,1687.00000
2008,09,25,1697.00000
2008,09,26,1699.00000
2008,09,27,1636.00000
2008,09,28,1632.00000
2008,09,29,1638.00000
2008,09,30,1620.00000
2008,10,01,1608.00000
2008,10,02,1646.00000
2008,10,03,1693.00000
2008,10,04,1600.00000
2008,10,05,1548.00000
2008,10,06,1511.00000
2008,10,07,1455.00000
2008,10,08,1481.00000
2008,10,09,1438.00000
2008,10,10,1386.00000
2008,10,11,1359.00000
2008,10,12,1378.00000
2008,10,13,1419.00000
2008,10,14,1356.00000
2008,10,15,1357.00000
2008,10,16,1273.00000
2008,10,17,1286.00000
2008,10,18,1257.00000
2008,10,19,1287.00000
2008,10,20,1246.00000
2008,10,21,1150.00000
2008,10,22,1240.00000
2008,10,23,1158.00000
2008,10,24,1185.00000
2008,10,25,1147.00000
2008,10,26,1137.00000
2008,10,27,1081.00000
2008,10,28,966.00000
2008,10,29,994.00000
2008,10,30,1052.00000
2008,10,31,1059.00000
2008,11,01,974.00000
2008,11,02,820.00000
2008,11,03,812.00000
2008,11,04,799.00000
2008,11,05,879.00000
2008,11,06,804.00000
2008,11,07,799.00000
2008,11,08,753.00000
2008,11,09,917.00000
2008,11,10,810.00000
2008,11,11,792.00000
2008,11,12,1019.00000
2008,11,13,965.00000
2008,11,14,875.00000
2008,11,15,706.00000
2008,11,16,781.00000
2008,11,17,802.00000
2008,11,18,594.00000
2008,11,19,754.00000
2008,11,20,698.00000
2008,11,21,740.00000
2008,11,22,697.00000
2008,11,23,603.00000
2008,11,24,494.00000
2008,11,25,464.00000
2008,11,26,625.00000
2008,11,27,773.00000
2008,11,28,674.00000
2008,11,29,657.00000
2008,11,30,691.00000
2008,12,01,685.00000
2008,12,02,508.00000
2008,12,03,606.00000
2008,12,04,702.00000
2008,12,05,727.00000
2008,12,06,583.00000
2008,12,07,514.00000
2008,12,08,437.00000
2008,12,09,401.00000
2008,12,10,403.00000
2008,12,11,440.00000
2008,12,12,395.00000
2008,12,13,429.00000
2008,12,14,630.00000
2008,12,15,658.00000
2008,12,16,658.00000
2008,12,17,617.00000
2008,12,18,710.00000
2008,12,19,731.00000
2008,12,20,575.00000
2008,12,21,566.00000
2008,12,22,744.00000
2008,12,23,533.00000
2008,12,24,435.00000
2008,12,25,427.00000
2008,12,26,420.00000
2008,12,27,400.00000
2008,12,28,656.00000
2008,12,29,814.00000
2008,12,30,955.00000
2008,12,31,1053.00000
2009,01,01,837.00000
2009,01,02,854.00000
2009,01,03,935.00000
2009,01,04,944.00000
2009,01,05,929.00000
2009,01,06,900.00000
2009,01,07,973.00000
2009,01,08,1115.00000
2009,01,09,773.00000
2009,01,10,864.00000
2009,01,11,843.00000
2009,01,12,769.00000
2009,01,13,859.00000
2009,01,14,797.00000
2009,01,15,816.00000
2009,01,16,486.00000
2009,01,17,435.00000
2009,01,18,608.00000
2009,01,19,879.00000
2009,01,20,718.00000
2009,01,21,508.00000
2009,01,22,650.00000
2009,01,23,678.00000
2009,01,24,611.00000
2009,01,25,617.00000
2009,01,26,665.00000
2009,01,27,610.00000
2009,01,28,505.00000
2009,01,29,441.00000
2009,01,30,564.00000
2009,01,31,768.00000
2009,02,01,755.00000
2009,02,02,663.00000
2009,02,03,467.00000
2009,02,04,393.00000
2009,02,05,511.00000
2009,02,06,480.00000
2009,02,07,480.00000
2009,02,08,471.00000
2009,02,09,437.00000
2009,02,10,424.00000
2009,02,11,421.00000
2009,02,12,399.00000
2009,02,13,373.00000
2009,02,14,337.00000
2009,02,15,302.00000
2009,02,16,404.00000
2009,02,17,459.00000
2009,02,18,490.00000
2009,02,19,495.00000
2009,02,20,495.00000
2009,02,21,495.00000
2009,02,22,495.00000
2009,02,23,495.00000
2009,02,24,495.00000
2009,02,25,495.00000
2009,02,26,495.00000
2009,02,27,495.00000
2009,02,28,495.00000
2009,05,11,767.00000
2009,05,12,3125.00000
2009,05,13,1887.00000
2009,05,14,1619.00000
2009,05,15,1280.00000
2009,05,16,1154.00000
2009,05,17,1106.00000
2009,05,18,2140.00000
2009,05,19,1720.00000
2009,05,20,1697.00000
2009,05,21,1425.00000
2009,05,22,3053.00000
2009,05,23,2745.00000
2009,05,24,2322.00000
2009,05,25,1974.00000
2009,05,26,1955.00000
2009,05,27,1696.00000
2009,05,28,1562.00000
2009,05,29,1492.00000
2009,05,30,1329.00000
2009,05,31,1223.00000
2009,06,01,1146.00000
2009,06,02,1117.00000
2009,06,03,1101.00000
2009,06,04,928.00000
2009,06,05,952.00000
2009,06,06,943.00000
2009,06,07,904.00000
2009,06,08,881.00000
2009,06,09,831.00000
2009,06,10,846.00000
2009,06,11,733.00000
2009,06,12,843.00000
2009,06,13,867.00000
2009,06,14,946.00000
2009,06,15,917.00000
2009,06,16,834.00000
2009,06,17,1118.00000
2009,06,18,1561.00000
2009,06,19,3011.00000
2009,06,20,4201.00000
2009,06,21,3023.00000
2009,06,22,2186.00000
2009,06,23,1842.00000
2009,06,24,1672.00000
2009,06,25,1575.00000
2009,06,26,1571.00000
2009,06,27,1562.00000
2009,06,28,1783.00000
2009,06,29,2420.00000
2009,06,30,2692.00000
2009,07,01,2450.00000
2009,07,02,2462.00000
2009,07,03,2331.00000
2009,07,04,2274.00000
2009,07,05,2932.00000
2009,07,06,4148.00000
2009,07,07,3819.00000
2009,07,08,3656.00000
2009,07,09,2896.00000
2009,07,10,2446.00000
2009,07,11,2288.00000
2009,07,12,2133.00000
2009,07,13,2035.00000
2009,07,14,1916.00000
2009,07,15,1850.00000
2009,07,16,1725.00000
2009,07,17,1638.00000
2009,07,18,1671.00000
2009,07,19,1605.00000
2009,07,20,1517.00000
2009,07,21,1532.00000
2009,07,22,1451.00000
2009,07,23,1456.00000
2009,07,24,1344.00000
2009,07,25,1288.00000
2009,07,26,1207.00000
2009,07,27,1208.00000
2009,07,28,1101.00000
2009,07,29,1116.00000
2009,07,30,1068.00000
2009,07,31,1068.00000
2009,08,01,1063.00000
2009,08,02,1051.00000
2009,08,03,986.00000
2009,08,04,1087.00000
2009,08,05,1875.00000
2009,08,06,2060.00000
2009,08,07,1780.00000
2009,08,08,1603.00000
2009,08,09,1536.00000
2009,08,10,1424.00000
2009,08,11,1369.00000
2009,08,12,1357.00000
2009,08,13,1429.00000
2009,08,14,1925.00000
2009,08,15,3063.00000
2009,08,16,3649.00000
2009,08,17,2563.00000
2009,08,18,2226.00000
2009,08,19,2100.00000
2009,08,20,2407.00000
2009,08,21,2358.00000
2009,08,22,2190.00000
2009,08,23,2229.00000
2009,08,24,2296.00000
2009,08,25,2920.00000
2009,08,26,2916.00000
2009,08,27,2569.00000
2009,08,28,2409.00000
2009,08,29,2274.00000
2009,08,30,2201.00000
2009,08,31,2426.00000
2009,09,01,2214.00000
2009,09,02,2092.00000
2009,09,03,2004.00000
2009,09,04,1943.00000
2009,09,05,2082.00000
2009,09,06,2615.00000
2009,09,07,2998.00000
2009,09,08,2843.00000
2009,09,09,2486.00000
2009,09,10,2286.00000
2009,09,11,2138.00000
2009,09,12,2083.00000
2009,09,13,2077.00000
2009,09,14,2040.00000
2009,09,15,2047.00000
2009,09,16,2072.00000
2009,09,17,1988.00000
2009,09,18,1948.00000
2009,09,19,1813.00000
2009,09,20,1716.00000
2009,09,21,1702.00000
2009,09,22,1728.00000
2009,09,23,1737.00000
2009,09,24,1684.00000
2009,09,25,1637.00000
2009,09,26,1597.00000
2009,09,27,1556.00000
2009,09,28,1516.00000
2009,09,29,1477.00000
2009,09,30,1477.00000
2009,10,01,1402.00000
2009,10,02,1316.00000
2009,10,03,1363.00000
2009,10,04,1392.00000
2009,10,05,1352.00000
2009,10,06,1348.00000
2009,10,07,1427.00000
2009,10,08,1338.00000
2009,10,09,1358.00000
2009,10,10,1325.00000
2009,10,11,1434.00000
2009,10,12,1517.00000
2009,10,13,1538.00000
2009,10,14,1501.00000
2009,10,15,1499.00000
2009,10,16,1467.00000
2009,10,17,1430.00000
2009,10,18,1367.00000
2009,10,19,1355.00000
2009,10,20,1310.00000
2009,10,21,1358.00000
2009,10,22,1323.00000
2009,10,23,1435.00000
2009,10,24,2749.00000
2009,10,25,2200.00000
2009,10,26,1808.00000
2009,10,27,1694.00000
2009,10,28,1645.00000
2009,10,29,1709.00000
2009,10,30,1721.00000
2009,10,31,1710.00000
2009,11,01,1782.00000
2009,11,02,1812.00000
2009,11,03,2418.00000
2009,11,04,2298.00000
2009,11,05,2107.00000
2009,11,06,2057.00000
2009,11,07,1961.00000
2009,11,08,1818.00000
2009,11,09,1723.00000
2009,11,10,1651.00000
2009,11,11,1615.00000
2009,11,12,1559.00000
2009,11,13,1491.00000
2009,11,14,1409.00000
2009,11,15,1376.00000
2009,11,16,1379.00000
2009,11,17,1379.00000
2009,11,18,1447.00000
2009,11,19,1478.00000
2009,11,20,1688.00000
2009,11,21,1703.00000
2009,11,22,1605.00000
2009,11,23,1504.00000
2009,11,24,1572.00000
2009,11,25,1620.00000
2009,11,26,1725.00000
2009,11,27,1620.00000
2009,11,28,1557.00000
2009,11,29,1483.00000
2009,11,30,1386.00000
2009,12,01,1359.00000
2009,12,02,1395.00000
2009,12,03,1363.00000
2009,12,04,1250.00000
2009,12,05,1162.00000
2009,12,06,1175.00000
2009,12,07,1158.00000
2009,12,08,1136.00000
2009,12,09,1185.00000
2009,12,10,1053.00000
2009,12,11,1068.00000
2009,12,12,1012.00000
2009,12,13,974.00000
2009,12,14,898.00000
2009,12,15,709.00000
2009,12,16,974.00000
2009,12,17,954.00000
2009,12,18,892.00000
2009,12,19,774.00000
2009,12,20,707.00000
2009,12,21,755.00000
2009,12,22,786.00000
2009,12,23,900.00000
2009,12,24,947.00000
2009,12,25,825.00000
2009,12,26,683.00000
2009,12,27,615.00000
2009,12,28,582.00000
2009,12,29,597.00000
2009,12,30,711.00000
2009,12,31,804.00000
2010,01,01,778.00000
2010,01,02,706.00000
2010,01,03,509.00000
2010,01,04,451.00000
2010,01,05,432.00000
2010,01,06,627.00000
2010,01,07,728.00000
2010,01,08,630.00000
2010,01,09,612.00000
2010,01,10,589.00000
2010,01,11,525.00000
2010,01,12,457.00000
2010,01,13,480.00000
2010,01,14,562.00000
2010,01,15,499.00000
2010,01,16,523.00000
2010,01,17,578.00000
2010,01,18,412.00000
2010,01,19,395.00000
2010,01,20,435.00000
2010,01,21,447.00000
2010,01,22,512.00000
2010,01,23,442.00000
2010,01,24,418.00000
2010,01,25,396.00000
2010,01,26,390.00000
2010,01,27,451.00000
2010,01,28,400.00000
2010,01,29,390.00000
2010,01,30,381.00000
2010,01,31,379.00000
2010,02,01,373.00000
2010,02,02,369.00000
2010,02,03,368.00000
2010,02,04,364.00000
2010,02,05,366.00000
2010,02,06,366.00000
2010,02,07,390.00000
2010,02,08,460.00000
2010,02,09,522.00000
2010,02,10,573.00000
2010,02,11,438.00000
2010,02,12,427.00000
2010,02,13,459.00000
2010,02,14,414.00000
2010,02,15,387.00000
2010,02,16,380.00000
2010,02,17,373.00000
2010,02,18,379.00000
2010,02,19,379.00000
2010,02,20,375.00000
2010,02,21,372.00000
2010,02,22,369.00000
2010,02,23,366.00000
2010,02,24,364.00000
2010,02,25,361.00000
2010,02,26,357.00000
2010,02,27,351.00000
2010,03,02,294.00000
2010,03,03,294.00000
2010,03,04,296.00000
2010,03,05,300.00000
2010,03,06,294.00000
2010,03,07,296.00000
2010,03,08,302.00000
2010,03,09,286.00000
2010,03,10,280.00000
2010,03,11,406.00000
2010,03,12,437.00000
2010,03,13,459.00000
2010,03,14,450.00000
2010,03,15,394.00000
2010,03,16,255.00000
2010,03,17,210.00000
2010,03,18,280.00000
2010,03,19,280.00000
2010,03,20,280.00000
2010,03,21,280.00000
2010,03,22,282.00000
2010,03,23,280.00000
2010,03,24,281.00000
2010,03,25,300.00000
2010,03,26,253.00000
2010,03,27,260.00000
2010,03,28,272.00000
2010,03,29,258.00000
2010,03,30,282.00000
2010,03,31,280.00000
2010,04,01,280.00000
2010,04,02,280.00000
2010,04,03,276.00000
2010,04,04,275.00000
2010,04,05,275.00000
2010,04,06,280.00000
2010,04,07,280.00000
2010,04,08,280.00000
2010,04,09,279.00000
2010,04,10,279.00000
2010,04,11,279.00000
2010,04,12,272.00000
2010,04,13,275.00000
2010,04,14,278.00000
2010,04,15,278.00000
2010,04,16,280.00000
2010,04,17,280.00000
2010,04,18,280.00000
2010,04,19,280.00000
2010,04,20,273.00000
2010,04,21,273.00000
2010,04,22,272.00000
2010,04,23,271.00000
2010,04,24,282.00000
2010,04,25,419.00000
2010,04,26,480.00000
2010,04,27,443.00000
2010,04,28,414.00000
2010,04,29,386.00000
2010,04,30,411.00000
2010,05,01,349.00000
2010,05,02,298.00000
2010,05,03,272.00000
2010,05,04,243.00000
2010,05,05,295.00000
2010,05,06,242.00000
2010,05,07,329.00000
2010,05,08,305.00000
2010,05,09,285.00000
2010,05,10,261.00000
2010,05,11,271.00000
2010,05,12,284.00000
2010,05,13,262.00000
2010,05,14,255.00000
2010,05,15,270.00000
2010,05,16,269.00000
2010,05,17,267.00000
2010,05,18,271.00000
2010,05,19,270.00000
2010,05,20,267.00000
2010,05,21,269.00000
2010,05,22,278.00000
2010,05,23,256.00000
2010,05,24,269.00000
2010,05,25,268.00000
2010,05,26,289.00000
2010,05,27,269.00000
2010,05,28,269.00000
2010,05,29,266.00000
2010,05,30,297.00000
2010,05,31,362.00000
2010,06,01,449.00000
2010,06,02,422.00000
2010,06,03,335.00000
2010,06,04,327.00000
2010,06,05,287.00000
2010,06,06,300.00000
2010,06,07,290.00000
2010,06,08,255.00000
2010,06,09,273.00000
2010,06,10,271.00000
2010,06,11,284.00000
2010,06,12,300.00000
2010,06,13,399.00000
2010,06,14,331.00000
2010,06,15,297.00000
2010,06,16,512.00000
2010,06,17,613.00000
2010,06,18,540.00000
2010,06,19,796.00000
2010,06,20,869.00000
2010,06,21,796.00000
2010,06,22,814.00000
2010,06,23,1959.00000
2010,06,24,2903.00000
2010,06,25,2380.00000
2010,06,26,1708.00000
2010,06,27,1375.00000
2010,06,28,1030.00000
2010,06,29,900.00000
2010,06,30,837.00000
2010,07,01,764.00000
2010,07,02,620.00000
2010,07,03,846.00000
2010,07,04,998.00000
2010,07,05,1096.00000
2010,07,06,1503.00000
2010,07,07,1412.00000
2010,07,08,1746.00000
2010,07,09,2254.00000
2010,07,10,2182.00000
2010,07,11,1727.00000
2010,07,12,1561.00000
2010,07,13,1412.00000
2010,07,14,1234.00000
2010,07,15,1039.00000
2010,07,16,909.00000
2010,07,17,789.00000
2010,07,18,807.00000
2010,07,19,740.00000
2010,07,20,611.00000
2010,07,21,840.00000
2010,07,22,853.00000
2010,07,23,876.00000
2010,07,24,900.00000
2010,07,25,1067.00000
2010,07,26,841.00000
2010,07,27,687.00000
2010,07,28,732.00000
2010,07,29,820.00000
2010,07,30,750.00000
2010,07,31,778.00000
2010,08,01,702.00000
2010,08,02,659.00000
2010,08,03,611.00000
2010,08,04,580.00000
2010,08,05,585.00000
2010,08,06,437.00000
2010,08,07,515.00000
2010,08,08,428.00000
2010,08,09,395.00000
2010,08,10,354.00000
2010,08,11,360.00000
2010,08,12,373.00000
2010,08,13,364.00000
2010,08,14,280.00000
2010,08,15,232.00000
2011,06,11,674.00000
2011,06,12,772.00000
2011,06,13,749.00000
2011,06,14,631.00000
2011,06,15,561.00000
2011,06,16,531.00000
2011,06,17,571.00000
2011,06,18,669.00000
2011,06,19,750.00000
2011,06,20,1210.00000
2011,06,21,1099.00000
2011,06,22,991.00000
2011,06,23,833.00000
2011,06,24,765.00000
2011,06,25,704.00000
2011,06,26,672.00000
2011,06,27,595.00000
2011,06,28,565.00000
2011,06,29,631.00000
2011,06,30,998.00000
2011,07,01,1375.00000
2011,07,02,1043.00000
2011,07,03,842.00000
2011,07,04,824.00000
2011,07,05,721.00000
2011,07,06,693.00000
2011,07,07,647.00000
2011,07,08,646.00000
2011,07,09,640.00000
2011,07,10,604.00000
2011,07,11,574.00000
2011,07,12,668.00000
2011,07,13,822.00000
2011,07,14,927.00000
2011,07,15,1374.00000
2011,07,16,1504.00000
2011,07,17,1224.00000
2011,07,18,1117.00000
2011,07,19,988.00000
2011,07,20,928.00000
2011,07,21,851.00000
2011,07,22,837.00000
2011,07,23,848.00000
2011,07,24,845.00000
2011,07,25,857.00000
2011,07,26,1003.00000
2011,07,27,1017.00000
2011,07,28,1017.00000
2011,07,29,1069.00000
2011,07,30,1070.00000
2011,07,31,951.00000
2011,08,01,801.00000
2011,08,02,816.00000
2011,08,03,854.00000
2011,08,04,832.00000
2011,08,05,835.00000
2011,08,06,968.00000
2011,08,07,1289.00000
2011,08,08,1315.00000
2011,08,09,1465.00000
2011,08,10,1548.00000
2011,08,11,2620.00000
2011,08,12,2897.00000
2011,08,13,3378.00000
2011,08,14,2235.00000
2011,08,15,1733.00000
2011,08,16,1591.00000
2011,08,17,1698.00000
2011,08,18,1903.00000
2011,08,19,1887.00000
2011,08,20,1567.00000
2011,08,21,1391.00000
2011,08,22,1337.00000
2011,08,23,1280.00000
2011,08,24,1160.00000
2011,08,25,1266.00000
2011,08,26,1177.00000
2011,08,27,1227.00000
2011,08,28,1434.00000
2011,08,29,1535.00000
2011,08,30,1849.00000
2011,08,31,1749.00000
2011,09,01,1469.00000
2011,09,02,1336.00000
2011,09,03,1288.00000
2011,09,04,1466.00000
2011,09,05,1279.00000
2011,09,06,1238.00000
2011,09,07,1246.00000
2011,09,08,1219.00000
2011,09,09,1227.00000
2011,09,10,1526.00000
2011,09,11,1675.00000
2011,09,12,1492.00000
2011,09,13,1346.00000
2011,09,14,1341.00000
2011,09,15,1266.00000
2011,09,16,1216.00000
2011,09,17,1391.00000
2011,09,18,1423.00000
2011,09,19,1225.00000
2011,09,20,1022.00000
2011,09,21,1022.00000
2011,09,22,1142.00000
2011,09,23,1139.00000
2011,09,24,1198.00000
2011,09,25,1169.00000
2011,09,26,1037.00000
2011,09,27,1171.00000
2011,09,28,1130.00000
2011,09,29,1383.00000
2011,09,30,1433.00000
2011,10,01,1309.00000
2011,10,02,1212.00000
2011,10,03,1077.00000
2011,10,04,1125.00000
2011,10,05,1134.00000
2011,10,06,1057.00000
2011,10,07,1049.00000
2011,10,08,1091.00000
2011,10,09,1091.00000
2011,10,10,1041.00000
2011,10,11,958.00000
